FIPS,NAME,NAME_,MEDHHINC,FOODCPI,FOODHOME,URBANPROP,POVPROP,LAPOPHALF,LAPOP1,MEATALTPCT,Geo Point,STUSAB,LAT,LONG
49013,Duchesne,"Duchesne, Utah",75833,254.9,32525.8,0.31918318076652247,0.12438386480233377,78.73333333333333,61.14333333333334,0.1684981684981685,"40.2982423213, -110.42518446",UT,40.2982423213,-110.42518446
49015,Emery,"Emery, Utah",72660,254.9,17219.0,0.26335230108815016,0.1379654587201757,79.04333333333334,55.303333333333335,0.16714697406340057,"38.9967401872, -110.700630808",UT,38.9967401872,-110.700630808
49017,Garfield,"Garfield, Utah",64303,254.9,9425.5,0.0,0.11617849420090427,77.905,65.94,0.20253164556962025,"37.8549014253, -111.443134948",UT,37.8549014253,-111.443134948
49019,Grand,"Grand, Utah",57066,254.9,19738.1,0.7465061715801286,0.1440375395287157,75.86500000000001,44.915000000000006,0.20454545454545456,"38.981944957, -109.569833712",UT,38.981944957,-109.569833712
49021,Iron,"Iron, Utah",57315,254.9,89199.7,0.772804145226872,0.17341945234068584,83.4575,62.2025,0.19757575757575757,"37.8591931317, -113.289465841",UT,37.8591931317,-113.289465841
49023,Juab,"Juab, Utah",71688,254.9,18627.8,0.5664075421766457,0.1824346675487926,92.975,75.59,0.14782608695652175,"39.7027072964, -112.784789329",UT,39.7027072964,-112.784789329
49025,Kane,"Kane, Utah",64340,254.9,14432.8,0.46069814163736816,0.0960572576594676,88.75,70.94,0.18115942028985507,"37.2850993946, -111.887766252",UT,37.2850993946,-111.887766252
49027,Millard,"Millard, Utah",62009,254.9,22320.7,0.2637462235649547,0.15709969788519637,78.70333333333333,62.81999999999999,0.15591397849462366,"39.0732871864, -113.10069891",UT,39.0732871864,-113.10069891
49029,Morgan,"Morgan, Utah",102629,254.9,20139.3,0.37196920052424637,0.0553735255570118,94.81,78.925,0.15706806282722513,"41.0893204311, -111.573150356",UT,41.0893204311,-111.573150356
49031,Piute,"Piute, Utah",50000,254.9,2702.4,0.0,0.2651006711409396,100.0,100.0,0.18461538461538463,"38.3366204607, -112.127186525",UT,38.3366204607,-112.127186525
49033,Rich,"Rich, Utah",70053,254.9,4520.0,0.0,0.10292350820985183,100.0,100.0,0.08823529411764706,"41.6322534258, -111.244509797",UT,41.6322534258,-111.244509797
49035,Salt Lake,"Salt Lake, Utah",77962,254.9,1971964.8,0.9909125350831299,0.13848633315034695,60.63377450980393,26.15222222222222,0.19355805243445692,"40.6673139262, -111.923601307",UT,40.6673139262,-111.923601307
49037,San Juan,"San Juan, Utah",44299,254.9,22290.2,0.22372859366891543,0.24266995329527763,88.235,75.385,0.2245508982035928,"37.6259310585, -109.804623139",UT,37.6259310585,-109.804623139
49039,Sanpete,"Sanpete, Utah",63103,254.9,43369.4,0.5914737889634362,0.1572983210811852,79.152,55.024,0.20689655172413793,"39.3739160769, -111.576354881",UT,39.3739160769,-111.576354881
49041,Sevier,"Sevier, Utah",62815,254.9,36877.6,0.3534673552194762,0.19047399483585392,76.012,50.496,0.15699658703071673,"38.7477765207, -111.804508601",UT,38.7477765207,-111.804508601
49043,Summit,"Summit, Utah",113441,254.9,82420.1,0.6067413070750586,0.09640921248846072,84.2776923076923,65.96153846153847,0.19601328903654486,"40.8681663764, -110.955893455",UT,40.8681663764,-110.955893455
49045,Tooele,"Tooele, Utah",84471,254.9,116337.2,0.8221326533410107,0.09258040635025089,84.034,57.379,0.18326118326118326,"40.4487493593, -113.131090626",UT,40.4487493593,-113.131090626
49047,Uintah,"Uintah, Utah",82941,254.9,57837.9,0.5319435104236718,0.09835238735709483,86.37833333333333,67.79833333333333,0.1781609195402299,"40.1247748425, -109.51864842",UT,40.1247748425,-109.51864842
49049,Utah,"Utah, Utah",81609,254.9,909793.4,0.9664227117303186,0.1438041647970056,76.84952380952382,50.027788461538464,0.1496980761129055,"40.1199573141, -111.670334914",UT,40.1199573141,-111.670334914
49051,Wasatch,"Wasatch, Utah",88061,254.9,57090.6,0.734767128838973,0.11202130431007033,73.4075,35.4225,0.16564952048823017,"40.3307738015, -111.16818403",UT,40.3307738015,-111.16818403
49053,Washington,"Washington, Utah",66777,254.9,299573.8,0.8490818253212358,0.1600024506937134,73.92619047619048,44.368947368421054,0.20195971692977682,"37.2804061385, -113.504711207",UT,37.2804061385,-113.504711207
49055,Wayne,"Wayne, Utah",60488,254.9,5193.6,0.0,0.2283290298782737,97.46,95.94,0.02564102564102564,"38.3243487435, -110.903793031",UT,38.3243487435,-110.903793031
49057,Weber,"Weber, Utah",72998,254.9,446249.3,0.941332323996972,0.1275434129332691,68.1084,41.09441176470588,0.20478809446780977,"41.2698430321, -111.913383934",UT,41.2698430321,-111.913383934
51001,Accomack,"Accomack, Virginia",54802,247.8,57098.3,0.0,0.27718874007936506,93.96,83.99555555555555,0.2543604651162791,"37.7649390453, -75.7565570848",VA,37.7649390453,-75.7565570848
51003,Albemarle,"Albemarle, Virginia",92969,247.8,215322.4,0.5486177528806303,0.09167919114633147,80.62363636363636,63.31849999999999,0.23595292331055429,"38.0228983556, -78.5566760673",VA,38.0228983556,-78.5566760673
51005,Alleghany,"Alleghany, Virginia",66249,247.8,29856.9,0.4773033405172414,0.1453394396551724,95.99166666666667,85.69,0.22208883553421369,"37.7877775498, -80.0061751875",VA,37.7877775498,-80.0061751875
51007,Amelia,"Amelia, Virginia",70429,247.8,23032.1,0.0,0.11693823417961349,99.67500000000001,98.145,0.23733333333333334,"37.3360260406, -77.9761379333",VA,37.3360260406,-77.9761379333
51009,Amherst,"Amherst, Virginia",65002,247.8,55906.3,0.3642145230185097,0.14282550229394084,90.25111111111111,62.37222222222223,0.228515625,"37.6047919172, -79.1451431275",VA,37.6047919172,-79.1451431275
51011,Appomattox,"Appomattox, Virginia",68182,247.8,29464.3,0.0,0.14658143761358652,98.76,95.07000000000001,0.2853932584269663,"37.3723568684, -78.8125507413",VA,37.3723568684,-78.8125507413
51013,Arlington,"Arlington, Virginia",133733,245.0,586806.4,1.0,0.0690628480777669,40.452666666666666,12.680000000000001,0.2901202300052274,"38.8785834577, -77.1009715341",VA,38.8785834577,-77.1009715341
51015,Augusta,"Augusta, Virginia",71339,247.8,145607.6,0.3359663466610402,0.10481063403312586,93.7176923076923,81.53153846153847,0.20494084899095338,"38.1644265021, -79.1338544675",VA,38.1644265021,-79.1338544675
51017,Bath,"Bath, Virginia",67949,247.8,8833.3,0.0,0.1872146118721461,95.46,93.78,0.22950819672131148,"38.0586888264, -79.7410619159",VA,38.0586888264,-79.7410619159
51019,Bedford,"Bedford, Virginia",74930,247.8,160018.0,0.2787749593208794,0.08418370564714489,94.85705882352941,85.3164705882353,0.20831519373095342,"37.3151524068, -79.5241721318",VA,37.3151524068,-79.5241721318
51021,Bland,"Bland, Virginia",58665,247.8,11370.9,0.0,0.14528962444302992,97.41499999999999,93.95,0.21614906832298136,"37.1339863881, -81.1302139229",VA,37.1339863881,-81.1302139229
51023,Botetourt,"Botetourt, Virginia",88801,247.8,68183.2,0.3583233890214797,0.0860381861575179,97.52250000000001,89.80625,0.20717839374555794,"37.5571191153, -79.8123170828",VA,37.5571191153,-79.8123170828
51025,Brunswick,"Brunswick, Virginia",48728,247.8,21746.6,0.2512032580525731,0.286498827594718,92.598,88.038,0.27942681678607983,"36.7647498967, -77.8590299644",VA,36.7647498967,-77.8590299644
51027,Buchanan,"Buchanan, Virginia",43384,247.8,40400.5,0.0,0.29022383776544863,96.78,93.11571428571428,0.22001243008079552,"37.2666155974, -82.0360146573",VA,37.2666155974,-82.0360146573
51029,Buckingham,"Buckingham, Virginia",52297,247.8,25393.4,0.0,0.23803152812518177,98.1375,97.3875,0.2496067121132669,"37.5722077541, -78.5287073251",VA,37.5722077541,-78.5287073251
51031,Campbell,"Campbell, Virginia",64431,247.8,102767.1,0.38937907900973495,0.15218580231159076,89.09166666666665,69.29583333333333,0.22474596533173938,"37.205360404, -79.0965107022",VA,37.205360404,-79.0965107022
51033,Caroline,"Caroline, Virginia",78844,247.8,50866.4,0.2168838747325423,0.11836218634506905,94.80428571428571,90.65428571428572,0.24954296160877515,"38.0267183008, -77.3470467441",VA,38.0267183008,-77.3470467441
51035,Carroll,"Carroll, Virginia",47711,247.8,59228.7,0.02842108791098301,0.2384287964607702,96.53428571428572,91.24142857142856,0.22911227154046998,"36.7315540772, -80.733902516",VA,36.7315540772,-80.733902516
51036,Charles City,"Charles City, Virginia",65113,247.8,11648.4,0.0,0.16896551724137931,100.0,99.99666666666667,0.2551337896701929,"37.3543505785, -77.0591277659",VA,37.3543505785,-77.0591277659
51037,Charlotte,"Charlotte, Virginia",47360,247.8,19639.5,0.0,0.19206803637588413,96.49333333333334,94.69,0.2713347921225383,"37.0116206611, -78.6616435866",VA,37.0116206611,-78.6616435866
51041,Chesterfield,"Chesterfield, Virginia",97644,247.8,634239.0,0.9400942186085981,0.07860290324126673,85.64464788732396,56.502575757575755,0.2544834415227198,"37.378523092, -77.5869258358",VA,37.378523092,-77.5869258358
51043,Clarke,"Clarke, Virginia",104604,245.0,30607.7,0.3007150153217569,0.10473272046305754,91.76666666666667,83.43666666666667,0.2236024844720497,"39.1123184538, -77.9966807915",VA,39.1123184538,-77.9966807915
51045,Craig,"Craig, Virginia",65484,247.8,10427.6,0.0,0.10892822408091811,88.68,73.9,0.19906687402799378,"37.4817063904, -80.2113954217",VA,37.4817063904,-80.2113954217
51047,Culpeper,"Culpeper, Virginia",89257,245.0,91646.1,0.38287640109057863,0.10778930627082703,84.83125,67.53125,0.24183006535947713,"38.4860376265, -77.955819263",VA,38.4860376265,-77.955819263
51049,Cumberland,"Cumberland, Virginia",55506,247.8,16379.3,0.0407035175879397,0.17175879396984925,100.0,100.0,0.24430955993930198,"37.5121196812, -78.2449450925",VA,37.5121196812,-78.2449450925
51051,Dickenson,"Dickenson, Virginia",45375,247.8,26890.3,0.0,0.24604729257030922,94.55,89.0425,0.19631336405529953,"37.1257911242, -82.350353152",VA,37.1257911242,-82.350353152
51053,Dinwiddie,"Dinwiddie, Virginia",72598,247.8,47391.9,0.28802691054346685,0.1572935281544553,89.23833333333334,73.885,0.2694610778443114,"37.0759383564, -77.6322882986",VA,37.0759383564,-77.6322882986
51057,Essex,"Essex, Virginia",60432,247.8,17911.9,0.2258945643266867,0.16334334881180004,96.46999999999998,90.63666666666666,0.2292358803986711,"37.9390693081, -76.9408852763",VA,37.9390693081,-76.9408852763
51059,Fairfax,"Fairfax, Virginia",141008,245.0,2312581.5,0.9860256419211534,0.06384548489843815,63.39657370517928,32.25951219512196,0.27805429864253395,"38.8345659231, -77.2762195686",VA,38.8345659231,-77.2762195686
51061,Fauquier,"Fauquier, Virginia",117445,245.0,137678.8,0.4253340593976459,0.05613035646965191,92.04705882352941,81.70294117647059,0.2225950782997763,"38.7386464353, -77.8092394301",VA,38.7386464353,-77.8092394301
51063,Floyd,"Floyd, Virginia",63065,247.8,32122.1,0.0,0.12621051965314262,94.64333333333333,90.63,0.2215568862275449,"36.9316012682, -80.3625657303",VA,36.9316012682,-80.3625657303
51065,Fluvanna,"Fluvanna, Virginia",94308,247.8,50408.3,0.37141814199671475,0.07300602299689725,97.8625,91.535,0.23814019353316027,"37.8418945509, -78.2771863744",VA,37.8418945509,-78.2771863744
51067,Franklin,"Franklin, Virginia",63547,247.8,108800.0,0.10721851357365376,0.17436582109479307,99.21900000000001,96.678,0.22324776463801557,"36.9919552301, -79.8810638666",VA,36.9919552301,-79.8810638666
51069,Frederick,"Frederick, Virginia",89324,247.8,169392.8,0.5515516072004358,0.061941982899520784,93.08428571428571,73.84071428571428,0.20727673649393605,"39.2045833383, -78.2625471123",VA,39.2045833383,-78.2625471123
51071,Giles,"Giles, Virginia",64117,247.8,33319.8,0.33651209917749436,0.13219692454404577,86.25999999999999,71.505,0.22164948453608246,"37.3142565856, -80.702936854",VA,37.3142565856,-80.702936854
51073,Gloucester,"Gloucester, Virginia",85031,247.8,71944.6,0.3534266331926713,0.11786229368089311,90.32375,77.35374999999999,0.2171945701357466,"37.4012086268, -76.5229667418",VA,37.4012086268,-76.5229667418
51075,Goochland,"Goochland, Virginia",111406,247.8,47112.1,0.031192660550458717,0.05379482902418682,98.9,95.018,0.22723091076356947,"37.7216505795, -77.9158559223",VA,37.7216505795,-77.9158559223
51077,Grayson,"Grayson, Virginia",45705,247.8,27610.4,0.0010942327497425336,0.23461637487126674,97.526,93.738,0.23101518784972022,"36.6565173634, -81.2248910808",VA,36.6565173634,-81.2248910808
51079,Greene,"Greene, Virginia",81572,247.8,37030.5,0.4890687038246972,0.10830778509323014,91.98666666666668,75.56333333333333,0.21305618707372523,"38.297620662, -78.4668692674",VA,38.297620662,-78.4668692674
51081,Greensville,"Greensville, Virginia",55453,247.8,12003.2,0.12755504868848144,0.18685849635932977,99.98,97.94666666666667,0.2979214780600462,"36.6758560817, -77.5595928743",VA,36.6758560817,-77.5595928743
51083,Halifax,"Halifax, Virginia",49196,247.8,57375.7,0.23150688973473785,0.22631377061756808,94.71444444444445,82.24777777777778,0.2507530120481928,"36.7669858485, -78.9366028156",VA,36.7669858485,-78.9366028156
51085,Hanover,"Hanover, Virginia",103476,247.8,207392.6,0.6092543564292501,0.05383614844607622,88.70260869565217,67.39391304347826,0.21597531710661638,"37.7601394811, -77.4911573271",VA,37.7601394811,-77.4911573271
51087,Henrico,"Henrico, Virginia",84857,247.8,610417.9,0.9572388368143024,0.09992186297964516,69.72047619047619,41.561458333333334,0.2564295571446494,"37.5380074268, -77.405844847",VA,37.5380074268,-77.405844847
51089,Henry,"Henry, Virginia",47677,247.8,92618.6,0.39226268137429326,0.19455975961728542,94.5592857142857,82.5657142857143,0.25327510917030566,"36.6827726796, -79.873952503",VA,36.6827726796,-79.873952503
51091,Highland,"Highland, Virginia",70178,247.8,5026.2,0.0,0.15398633257403188,100.0,100.0,0.14545454545454545,"38.3623255596, -79.5685441465",VA,38.3623255596,-79.5685441465
51093,Isle of Wight,"Isle Of Wight, Virginia",91029,247.8,68789.3,0.42763616850013414,0.129863160719077,91.86375,74.81625,0.25181598062953997,"36.906729139, -76.7091264828",VA,36.906729139,-76.7091264828
51095,James City,"James City, Virginia",102867,247.8,156801.8,0.8401546806467519,0.09722041992162155,84.81272727272727,59.32363636363637,0.22030386740331492,"37.3133053, -76.7738000898",VA,37.3133053,-76.7738000898
51097,King and Queen,"King And Queen, Virginia",68705,247.8,12931.9,0.0,0.08620445200623848,99.77000000000001,99.5,0.22977941176470587,"37.7186360945, -76.8952824642",VA,37.7186360945,-76.8952824642
51099,King George,"King George, Virginia",112139,247.8,47732.9,0.26694144294678995,0.04983104971965393,90.46000000000001,78.58125,0.24812030075187969,"38.2737274749, -77.1564526995",VA,38.2737274749,-77.1564526995
51101,King William,"King William, Virginia",88956,247.8,30769.5,0.16546804315044658,0.09639252986892471,94.475,82.09,0.22469135802469137,"37.7065960005, -77.0885455088",VA,37.7065960005,-77.0885455088
51103,Lancaster,"Lancaster, Virginia",68089,247.8,21594.2,0.0,0.11221338324754329,93.36333333333334,87.59666666666665,0.22105263157894736,"37.7017152151, -76.4202298099",VA,37.7017152151,-76.4202298099
51105,Lee,"Lee, Virginia",45163,247.8,43252.0,0.004493516497624856,0.31296272521076735,93.0,84.07666666666667,0.20142487046632124,"36.7054264259, -83.1286182436",VA,36.7054264259,-83.1286182436
51107,Loudoun,"Loudoun, Virginia",158400,245.0,802056.7,0.8729042491828495,0.03552441838108056,68.27184615384616,37.637058823529415,0.26657706093189965,"39.090675859, -77.6357053514",VA,39.090675859,-77.6357053514
51109,Louisa,"Louisa, Virginia",77324,247.8,70490.8,0.0,0.1230278085589151,96.53666666666668,90.04666666666667,0.24701873935264054,"37.9781820266, -77.9628583492",VA,37.9781820266,-77.9628583492
51111,Lunenburg,"Lunenburg, Virginia",49116,247.8,20216.6,0.0,0.2648195346542794,94.48,84.08333333333333,0.2558659217877095,"36.9462101355, -78.240565851",VA,36.9462101355,-78.240565851
51113,Madison,"Madison, Virginia",74132,247.8,24640.9,0.0,0.16609100465535365,98.87,94.82499999999999,0.21770682148040638,"38.4137041563, -78.2792244734",VA,38.4137041563,-78.2792244734
51115,Mathews,"Mathews, Virginia",73990,247.8,18329.5,0.0,0.11595995950961646,97.055,92.61,0.23092369477911648,"37.4173108862, -76.271286532",VA,37.4173108862,-76.271286532
51117,Mecklenburg,"Mecklenburg, Virginia",49156,247.8,57014.1,0.22380176067818716,0.19197913270296707,94.10333333333332,82.63666666666667,0.24476650563607086,"36.6803610038, -78.3626942045",VA,36.6803610038,-78.3626942045
51119,Middlesex,"Middlesex, Virginia",75478,247.8,21053.7,0.0,0.10126105778279691,94.8775,86.11,0.20307692307692307,"37.6227077717, -76.5059133431",VA,37.6227077717,-76.5059133431
51121,Montgomery,"Montgomery, Virginia",60718,247.8,168322.8,0.7517703233116174,0.2529134463642617,76.55625,50.5525,0.20659780073308898,"37.1742907521, -80.3872154427",VA,37.1742907521,-80.3872154427
51125,Nelson,"Nelson, Virginia",68038,247.8,29231.5,0.0,0.14626168224299066,97.87666666666667,93.32666666666667,0.21779141104294478,"37.7873807102, -78.8868222264",VA,37.7873807102,-78.8868222264
51127,New Kent,"New Kent, Virginia",93209,247.8,44679.7,0.0,0.05609756097560976,96.31,91.73,0.22240663900414936,"37.5052112298, -76.9973400492",VA,37.5052112298,-76.9973400492
51131,Northampton,"Northampton, Virginia",49833,247.8,21053.8,0.0,0.2948312686885946,92.10333333333334,76.86,0.2946058091286307,"37.3007843394, -75.9285418475",VA,37.3007843394,-75.9285418475
51133,Northumberland,"Northumberland, Virginia",70553,247.8,24265.8,0.0,0.10405148939681493,98.58333333333333,94.21,0.22820037105751392,"37.854663265, -76.3795212302",VA,37.854663265,-76.3795212302
51135,Nottoway,"Nottoway, Virginia",52421,247.8,20668.0,0.4871475409836066,0.21042622950819673,98.375,92.6275,0.26490066225165565,"37.1430626393, -78.051263729",VA,37.1430626393,-78.051263729
51137,Orange,"Orange, Virginia",79815,247.8,68825.9,0.4250113883008655,0.0996543315737292,96.982,83.84,0.23258196721311475,"38.2462130511, -78.0136665279",VA,38.2462130511,-78.0136665279
51139,Page,"Page, Virginia",62165,247.8,46456.7,0.1987401443410788,0.18730966584623085,90.64454545454545,79.12090909090908,0.19714540588760035,"38.619423178, -78.4843979826",VA,38.619423178,-78.4843979826
51141,Patrick,"Patrick, Virginia",51809,247.8,34201.0,0.0,0.20985835694050992,97.5925,91.41749999999999,0.2250733137829912,"36.6783637366, -80.2842745676",VA,36.6783637366,-80.2842745676
51143,Pittsylvania,"Pittsylvania, Virginia",58674,247.8,108823.3,0.14354051146238517,0.2050318629479434,95.79375,89.84,0.26943462897526504,"36.8212977305, -79.3971193907",VA,36.8212977305,-79.3971193907
51145,Powhatan,"Powhatan, Virginia",101498,247.8,55565.5,0.0034552163703455217,0.057128480375712845,99.228,96.24,0.20899470899470898,"37.5501871513, -77.9151942586",VA,37.5501871513,-77.9151942586
51147,Prince Edward,"Prince Edward, Virginia",53930,247.8,31646.7,0.36726747746959487,0.17560591477819582,97.224,82.732,0.2410810810810811,"37.2243021506, -78.4410828106",VA,37.2243021506,-78.4410828106
51149,Prince George,"Prince George, Virginia",88038,247.8,57204.8,0.44713329339133606,0.05892312902133424,96.47857142857143,85.82142857142857,0.2696586114307633,"37.1865096844, -77.2241521943",VA,37.1865096844,-77.2241521943
51153,Prince William,"Prince William, Virginia",124717,245.0,785590.1,0.957980837835083,0.07087070635001529,73.37487804878049,42.87936507936508,0.2568710359408034,"38.701685538, -77.4776193547",VA,38.701685538,-77.4776193547
51155,Pulaski,"Pulaski, Virginia",59545,247.8,66652.5,0.5317607018161546,0.13396708036264413,92.26625,77.3125,0.22839506172839505,"37.0635610525, -80.714385637",VA,37.0635610525,-80.714385637
51157,Rappahannock,"Rappahannock, Virginia",78963,245.0,15340.9,0.0,0.12391186071817192,97.125,93.69,0.23389830508474577,"38.6847722239, -78.1592301973",VA,38.6847722239,-78.1592301973
51159,Richmond,"Richmond, Virginia",63753,247.8,14848.9,0.0,0.1605847438997582,91.28692307692307,72.73076923076923,0.2545045045045045,"37.9370590546, -76.7296872797",VA,37.9370590546,-76.7296872797
51161,Roanoke,"Roanoke, Virginia",85339,247.8,193266.1,0.8145368714078559,0.07634662404606413,79.53055555555555,51.430625,0.2044935262757045,"37.2692738291, -80.0679899739",VA,37.2692738291,-80.0679899739
51163,Rockbridge,"Rockbridge, Virginia",62647,247.8,46246.3,0.08952128833002426,0.14339289653651005,97.9,92.445,0.19472182596291013,"37.8144890524, -79.4472820902",VA,37.8144890524,-79.4472820902
51165,Rockingham,"Rockingham, Virginia",71582,247.8,155656.3,0.4078079245695678,0.13195465425693492,95.33263157894737,83.71421052631578,0.22410443701919341,"38.5120104943, -78.8757516437",VA,38.5120104943,-78.8757516437
51167,Russell,"Russell, Virginia",46157,247.8,50910.1,0.1192950745594216,0.2493598433499021,97.46142857142857,93.48714285714286,0.19408679065331425,"36.9338705281, -82.0953569204",VA,36.9338705281,-82.0953569204
51169,Scott,"Scott, Virginia",50111,247.8,41439.0,0.17717229855180097,0.22869476420349052,94.48,83.49333333333334,0.19452706722189173,"36.7142829107, -82.6029222713",VA,36.7142829107,-82.6029222713
51171,Shenandoah,"Shenandoah, Virginia",68431,247.8,86318.4,0.3328763680398474,0.15630497863687254,90.03,77.50555555555555,0.18086500655307994,"38.8583044048, -78.570851665",VA,38.8583044048,-78.570851665
51173,Smyth,"Smyth, Virginia",48704,247.8,58214.2,0.24776674525952247,0.19367050775412611,94.96444444444444,79.20333333333333,0.21550855991943604,"36.843740372, -81.5369666383",VA,36.843740372,-81.5369666383
51175,Southampton,"Southampton, Virginia",66277,247.8,27048.2,0.020227272727272726,0.20676136363636363,99.686,99.088,0.2629310344827586,"36.7204000351, -77.1061007631",VA,36.7204000351,-77.1061007631
51177,Spotsylvania,"Spotsylvania, Virginia",106820,245.0,236312.1,0.6769482416170113,0.08162460567823344,88.07966666666667,62.122068965517244,0.24070716228467814,"38.1849543372, -77.6560473238",VA,38.1849543372,-77.6560473238
51179,Stafford,"Stafford, Virginia",125519,245.0,260720.2,0.8016536983950545,0.05562380961667219,84.07814814814816,62.8772,0.25,"38.4207190191, -77.4574003866",VA,38.4207190191,-77.4574003866
51181,Surry,"Surry, Virginia",74398,247.8,10881.5,0.0,0.11739062743266386,100.0,100.0,0.2767857142857143,"37.1169121603, -76.88830957",VA,37.1169121603,-76.88830957
51183,Sussex,"Sussex, Virginia",58333,247.8,13543.1,0.0,0.11798457952304106,92.42,84.784,0.2857142857142857,"36.9217518991, -77.261794619",VA,36.9217518991,-77.261794619
51185,Tazewell,"Tazewell, Virginia",50151,247.8,76156.1,0.4774308124907503,0.1895071777416013,88.73545454545454,76.54181818181819,0.2025177887246853,"37.1249780238, -81.5605967061",VA,37.1249780238,-81.5605967061
51187,Warren,"Warren, Virginia",82260,245.0,74443.2,0.4952284163299705,0.13010931264407705,91.11875,76.13,0.20302375809935205,"38.9086479451, -78.2084593587",VA,38.9086479451,-78.2084593587
51191,Washington,"Washington, Virginia",60298,247.8,107840.5,0.28352320088913585,0.1374455867370566,87.21692307692307,72.41153846153847,0.1911825298722703,"36.7244585691, -81.9598229888",VA,36.7244585691,-81.9598229888
51193,Westmoreland,"Westmoreland, Virginia",68566,247.8,33803.6,0.20909944232786704,0.17354094196896913,92.805,82.6625,0.27578947368421053,"38.1128050013, -76.7998633255",VA,38.1128050013,-76.7998633255
51195,Wise,"Wise, Virginia",49670,247.8,66767.3,0.43194172937364433,0.2940577886083068,85.09545454545454,66.35272727272728,0.20023696682464456,"36.97522315, -82.6212020717",VA,36.97522315,-82.6212020717
51197,Wythe,"Wythe, Virginia",56593,247.8,57753.9,0.24630576127394735,0.1946733423733528,88.31333333333333,74.22166666666668,0.21168501270110077,"36.9171118758, -81.0786676313",VA,36.9171118758,-81.0786676313
51199,York,"York, Virginia",110096,247.8,130506.2,0.9387668486294253,0.06969222438496099,82.34,49.12928571428571,0.2304424778761062,"37.2380515699, -76.4425351607",VA,37.2380515699,-76.4425351607
51510,Alexandria city,"Alexandria City, Virginia",109414,245.0,374051.5,1.0,0.09054670776338834,24.893333333333334,,0.28550074738415543,"38.8184535854, -77.0862060584",VA,38.8184535854,-77.0862060584
51520,Bristol city,"Bristol City, Virginia",44486,247.8,34447.3,0.9995816899725111,0.22762041352934145,74.565,31.419999999999998,0.21227364185110664,"36.6180054611, -82.1607018861",VA,36.6180054611,-82.1607018861
51530,Buena Vista city,"Buena Vista City, Virginia",50443,247.8,10870.8,0.96145443196005,0.21722846441947566,99.89,95.9,0.21991701244813278,"37.731927576, -79.3568295188",VA,37.731927576,-79.3568295188
51540,Charlottesville city,"Charlottesville City, Virginia",60718,247.8,85387.0,1.0,0.27028851020752487,53.65,18.256,0.24084809020884618,"38.0374914786, -78.4854998848",VA,38.0374914786,-78.4854998848
51550,Chesapeake city,"Chesapeake City, Virginia",95465,247.8,409730.8,0.9230716046169238,0.1022864998088483,73.79780487804878,36.775588235294116,0.2530032763014197,"36.6777445035, -76.3024182804",VA,36.6777445035,-76.3024182804
51570,Colonial Heights city,"Colonial Heights City, Virginia",70945,247.8,34194.0,1.0,0.10335179580882772,71.63000000000001,20.662,0.2490118577075099,"37.2650404186, -77.3969067219",VA,37.2650404186,-77.3969067219
51580,Covington city,"Covington City, Virginia",50396,247.8,10369.9,1.0,0.21191211185763573,65.455,24.285,0.20993227990970656,"37.7786161815, -79.9867558926",VA,37.7786161815,-79.9867558926
51590,Danville city,"Danville City, Virginia",43651,247.8,64707.2,0.9552018788726764,0.23638317009794124,60.3125,22.54615384615385,0.27383863080684595,"36.5831912624, -79.4088067684",VA,36.5831912624,-79.4088067684
51595,Emporia city,"Emporia City, Virginia",41136,247.8,6931.7,0.9372146118721462,0.3862252663622527,46.025000000000006,3.38,0.30218068535825543,"36.6953299477, -77.5356107293",VA,36.6953299477,-77.5356107293
51600,Fairfax city,"Fairfax City, Virginia",124600,245.0,50359.4,1.0,0.07585011554968636,48.286,25.12,0.2640449438202247,"38.8530983407, -77.2997880719",VA,38.8530983407,-77.2997880719
51610,Falls Church city,"Falls Church City, Virginia",160232,245.0,33450.0,1.0,0.042946030028405247,21.573333333333334,,0.2859560067681895,"38.8847267106, -77.1751638221",VA,38.8847267106,-77.1751638221
51620,Franklin city,"Franklin City, Virginia",46260,247.8,12111.5,0.9673309788092835,0.2425580221997982,97.63,62.545,0.2556053811659193,"36.6830914867, -76.9385845546",VA,36.6830914867,-76.9385845546
51630,Fredericksburg city,"Fredericksburg City, Virginia",65758,245.0,47769.5,0.9883380921256321,0.16058343940280023,61.87166666666667,25.3125,0.2302839116719243,"38.299192601, -77.4871504649",VA,38.299192601,-77.4871504649
51640,Galax city,"Galax City, Virginia",33706,247.8,11799.3,0.8628401626524868,0.23428213950578666,45.655,8.645,0.2471042471042471,"36.6660406992, -80.9175879894",VA,36.6660406992,-80.9175879894
51650,Hampton city,"Hampton City, Virginia",71645,247.8,211750.5,0.9975242003836374,0.18256234108043004,69.98060606060606,36.208260869565216,0.26907073509015256,"37.0487694369, -76.2954030037",VA,37.0487694369,-76.2954030037
51660,Harrisonburg city,"Harrisonburg City, Virginia",49091,247.8,74774.2,1.0,0.3075560580365555,48.38090909090909,7.6899999999999995,0.24454545454545454,"38.4361880571, -78.873479236",VA,38.4361880571,-78.873479236
51670,Hopewell city,"Hopewell City, Virginia",53035,247.8,36509.0,1.0,0.21301827514491792,71.55166666666666,40.833999999999996,0.24924924924924924,"37.2914862292, -77.2984913408",VA,37.2914862292,-77.2984913408
